building	effect	effect_scope	value	value_damaged	value_ruined	context_requirement
wh3_main_ksl_resource_pottery_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_pottery_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_salt_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_salt_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_salt_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_spices_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_spices_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_spices_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wine_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wine_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wine_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wood_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wood_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_wood_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_major_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_major_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_major_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_major_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_major_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_minor_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_minor_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_settlement_minor_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_stables_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_stables_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_trade_order_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_trade_order_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_trade_order_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_trade_order_4	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_trade_order_5	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_walls_major_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_walls_major_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_walls_major_3	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_walls_minor_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_walls_minor_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_celestial_palace	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_cth_li_temple	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_grand_observatory_of_xing_po	derpy_gg_built_daemonsmiths_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_karak_azorn_great_hall	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_1_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_1_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_1_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_2_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_2_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_2_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_3_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_3_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_3_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_3_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_3_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_erengrad_4_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_1_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_1_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_1_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_2_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_2_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_2_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_3_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_3_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_3_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_4_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_kislev_4_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_1_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_1_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_2_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_2_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_2_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_3_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_3_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_ksl_praag_3_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_paradise_gardens	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_phoenix_temple	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_reformed_holds	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_settlement_bastion_chd_1	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_settlement_bastion_chd_2	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_settlement_bastion_chd_3	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_settlement_bastion_chd_4	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_settlement_bastion_chd_5	derpy_gg_built_overseers	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_temple_of_the_jade_blood_sorcerers	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_the_great_embassy	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_the_ninth_wall	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_special_the_temple_of_the_two_moons	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_defence_hold_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_defence_slayers_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_counting_room_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_counting_room_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_counting_room_2_a	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_counting_room_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_drinking_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_drinking_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_oathgold_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_oathgold_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_oathgold_2_a	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_oathgold_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_economy_trade_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_grudges_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_grudges_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_grudges_2_a	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_grudges_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_deeper_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_deeper_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_karak_eight_peaks_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_karak_eight_peaks_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_karak_eight_peaks_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_major_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_major_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_major_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_minor_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_minor_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_minor_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_skavenblight_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_skavenblight_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_skavenblight_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_zharr_naggrund_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_zharr_naggrund_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_main_zharr_naggrund_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_resources_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_tall_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_tall_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_tall_2_a	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_underdeep_dwf_tall_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_eight_peaks_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_eight_peaks_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_eight_peaks_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_ranger_hub_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_ranger_hub_1_all	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc06_dwf_ranger_hub_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_dlc25_dwf_engineer_4	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_barracks_1	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_barracks_2	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_barracks_3	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_barracks_4	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_carpenter_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_carpenter_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_farm_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_farm_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_farm_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_farm_extra_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_farm_extra_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_garrison_1	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_garrison_2	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_hospital_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_hospital_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_hospital_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_industry_basic_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_industry_basic_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_industry_basic_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_industry_extra_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_industry_extra_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_legendary_enchantress_tower	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_legendary_grail_abbey	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_port_1	derpy_gg_built_brass_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_port_2	derpy_gg_built_brass_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_port_3	derpy_gg_built_brass_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_major_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_major_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_major_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_major_4	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_major_5	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_minor_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_minor_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_settlement_minor_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_smiths_1	derpy_gg_built_daemonsmiths_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_smiths_2	derpy_gg_built_daemonsmiths_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_stables_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_stables_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_stables_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_stables_4	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_stables_5	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_tavern_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_tavern_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_tavern_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_tavern_4	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_walls_1	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_walls_2	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_walls_3	derpy_gg_built_immortals_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_worship_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_worship_2	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_brt_worship_3	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_barracks_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_barracks_2	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_barracks_3	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_barracks_4	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_engineer_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_engineer_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_engineer_3	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_farm_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_farm_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_farm_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_farm_4	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_garrison_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_garrison_2	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_industry_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_industry_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_industry_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_industry_4	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_industry_5	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_port_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_port_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_port_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_beer_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_beer_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_beer_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_beer_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_dyes_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_dyes_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_dyes_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_dyes_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_game_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_game_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_game_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_game_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gems_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gems_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gems_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gems_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gold_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gold_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gold_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_gold_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_iron_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_iron_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_iron_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_iron_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_marble_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_marble_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_marble_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_marble_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_pastures_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_pastures_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_pastures_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_pastures_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_salt_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_salt_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_salt_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_salt_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_timber_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_timber_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_resource_timber_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
