key	text	tooltip
message_event_text_text_derpy_gg_notice_first_daemonsmiths_def_title	The Convent of Ghrond Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_daemonsmiths_def_primary	Word of your doings has reached The Convent of Ghrond. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_daemonsmiths_def_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_khanate_def_title	The Khainite Assassins Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_khanate_def_primary	Word of your doings has reached The Khainite Assassins. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_khanate_def_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_overseers_def_title	The Naggarond Builders Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_overseers_def_primary	Word of your doings has reached The Naggarond Builders. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_overseers_def_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_slavers_def_title	The Black Ark Corsairs Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_slavers_def_primary	Word of your doings has reached The Black Ark Corsairs. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_slavers_def_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_half_brass_def_title	The Karond Kar Traders Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_brass_def_primary	You are halfway to your first rank with The Karond Kar Traders. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_brass_def_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_immortals_def_title	The Black Guard Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_immortals_def_primary	You are halfway to your first rank with The Black Guard. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_immortals_def_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_def_title	The Convent of Ghrond Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_def_primary	You are halfway to your first rank with The Convent of Ghrond. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_def_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_khanate_def_title	The Khainite Assassins Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_khanate_def_primary	You are halfway to your first rank with The Khainite Assassins. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_khanate_def_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_overseers_def_title	The Naggarond Builders Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_overseers_def_primary	You are halfway to your first rank with The Naggarond Builders. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_overseers_def_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_slavers_def_title	The Black Ark Corsairs Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_slavers_def_primary	You are halfway to your first rank with The Black Ark Corsairs. At Corsair they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_slavers_def_secondary	The Guilds panel shows how far every guild has come.	false
derpy_gg_rivals_def	Rivals last turn:	false
derpy_gg_rivals_bought_def	services bought	false
derpy_gg_rivals_demands_def	demands paid	false
derpy_gg_rivals_patrons_def	patrons appointed	false
derpy_gg_rivals_idle_def	Rivals have not moved yet - end a turn.	false
derpy_gg_rivals_help_def	What the other powers of the world did with their guilds last turn: services they bought with favour, demands they answered, and lords serving as guild patrons.||Every one of these is a tool you have too. The rivals are playing for the same six guilds you are.||Each row below names who leads that guild, how much reputation the leader gained last turn, and marks the name in yellow when the guild changed hands.	false
derpy_gg_took_def	changed hands this turn	false
derpy_gg_gained_def	gained	false
missions_localised_title_derpy_gg_bounty_brass_def	Fresh Markets	false
missions_localised_description_derpy_gg_bounty_brass_def	The Karond Kar Traders want that town's trade in their ledgers. Take it intact.	false
missions_localised_mission_completed_text_derpy_gg_bounty_brass_def	The guild has been paid in full, and so have you.	false
missions_localised_title_derpy_gg_bounty_immortals_def	A Test of Blades	false
missions_localised_description_derpy_gg_bounty_immortals_def	A general is being spoken of with respect. The Black Guard would like that corrected.	false
missions_localised_mission_completed_text_derpy_gg_bounty_immortals_def	The guild has been paid in full, and so have you.	false
missions_localised_title_derpy_gg_bounty_daemonsmiths_def	Plunder the Lore	false
missions_localised_description_derpy_gg_bounty_daemonsmiths_def	Whatever that place knows, the Convent wants. Bring it back in pieces.	false
missions_localised_mission_completed_text_derpy_gg_bounty_daemonsmiths_def	The guild has been paid in full, and so have you.	false
missions_localised_title_derpy_gg_bounty_khanate_def	A Name for Khaine	false
missions_localised_description_derpy_gg_bounty_khanate_def	The Assassins do not care how it is done, only that the name stops being used.	false
missions_localised_mission_completed_text_derpy_gg_bounty_khanate_def	The guild has been paid in full, and so have you.	false
missions_localised_title_derpy_gg_bounty_overseers_def	A Tower Worth Taking	false
missions_localised_description_derpy_gg_bounty_overseers_def	Take it whole. The Naggarond Builders want walls to raise higher, not rubble.	false
missions_localised_mission_completed_text_derpy_gg_bounty_overseers_def	The guild has been paid in full, and so have you.	false
missions_localised_title_derpy_gg_bounty_slavers_def	A Harvest of Captives	false
missions_localised_description_derpy_gg_bounty_slavers_def	Sack it. The Corsairs are owed, and that place can pay.	false
missions_localised_mission_completed_text_derpy_gg_bounty_slavers_def	The guild has been paid in full, and so have you.	false
derpy_gg_rank_name_1_hef	Citizen	false
derpy_gg_rank_name_2_hef	Warden	false
derpy_gg_rank_name_3_hef	Noble	false
derpy_gg_rank_name_4_hef	Prince	false
derpy_gg_rank_name_5_hef	Regent	false
derpy_gg_guild_name_brass_hef	The Lothern Merchants	false
derpy_gg_guild_desc_brass_hef	The merchant houses of Lothern, whose ships carry the trade of Ulthuan to every coast. Every Sea Lord owes them something.||You earn reputation from your income every turn, and from their own buildings.||Each rank gives, for every region you own: +3% income from all buildings at 100 reputation / +6% income from all buildings at 300 reputation / +10% income from all buildings at 700 reputation / +15% income from all buildings at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_brass_2_hef	The Lothern Merchants - Warden	false
effect_bundles_localised_description_derpy_gg_rank_brass_2_hef	Rank 2 of 5 with The Lothern Merchants, reached at 100 reputation. +3% income from all buildings, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_brass_3_hef	The Lothern Merchants - Noble	false
effect_bundles_localised_description_derpy_gg_rank_brass_3_hef	Rank 3 of 5 with The Lothern Merchants, reached at 300 reputation. +6% income from all buildings, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_brass_4_hef	The Lothern Merchants - Prince	false
effect_bundles_localised_description_derpy_gg_rank_brass_4_hef	Rank 4 of 5 with The Lothern Merchants, reached at 700 reputation. +10% income from all buildings, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_brass_5_hef	The Lothern Merchants - Regent	false
effect_bundles_localised_description_derpy_gg_rank_brass_5_hef	Rank 5 of 5 with The Lothern Merchants, reached at 1500 reputation. +15% income from all buildings, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_brass_hef	The Lothern Merchants - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_brass_hef	You hold more reputation with The Lothern Merchants than any other faction in the world. +10% income from all buildings, for every region you own, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_guild_name_immortals_hef	The Swordmasters	false
derpy_gg_guild_desc_immortals_hef	The warriors of the White Tower of Hoeth, sworn to the blade for centuries. Their oath is lent to whoever the Tower favours.||You earn reputation from battles you win - double when you win outnumbered - and from their own buildings.||Each rank gives, for every army: +3% replenishment rate at 100 reputation / +6% replenishment rate at 300 reputation / +10% replenishment rate at 700 reputation / +15% replenishment rate at 1500 reputation. And, for your faction: +1 recruitment capacity at 300 reputation / +2 recruitment capacity at 700 reputation / +3 recruitment capacity at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_immortals_2_hef	The Swordmasters - Warden	false
effect_bundles_localised_description_derpy_gg_rank_immortals_2_hef	Rank 2 of 5 with The Swordmasters, reached at 100 reputation. +3% replenishment rate, for every army. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_immortals_3_hef	The Swordmasters - Noble	false
effect_bundles_localised_description_derpy_gg_rank_immortals_3_hef	Rank 3 of 5 with The Swordmasters, reached at 300 reputation. +6% replenishment rate, for every army. +1 recruitment capacity, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_immortals_4_hef	The Swordmasters - Prince	false
effect_bundles_localised_description_derpy_gg_rank_immortals_4_hef	Rank 4 of 5 with The Swordmasters, reached at 700 reputation. +10% replenishment rate, for every army. +2 recruitment capacity, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_immortals_5_hef	The Swordmasters - Regent	false
effect_bundles_localised_description_derpy_gg_rank_immortals_5_hef	Rank 5 of 5 with The Swordmasters, reached at 1500 reputation. +15% replenishment rate, for every army. +3 recruitment capacity, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_immortals_hef	The Swordmasters - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_immortals_hef	You hold more reputation with The Swordmasters than any other faction in the world. +10% replenishment rate, for every army, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_guild_name_daemonsmiths_hef	The Loremasters	false
derpy_gg_guild_desc_daemonsmiths_hef	The Loremasters of Hoeth, who keep the greatest library in the world. They teach it slowly, and never for free.||You earn reputation from technologies you complete, and from their own buildings.||Each rank gives, for your faction: +3% research rate at 100 reputation / +6% research rate at 300 reputation / +10% research rate at 700 reputation / +15% research rate at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_daemonsmiths_2_hef	The Loremasters - Warden	false
effect_bundles_localised_description_derpy_gg_rank_daemonsmiths_2_hef	Rank 2 of 5 with The Loremasters, reached at 100 reputation. +3% research rate, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_daemonsmiths_3_hef	The Loremasters - Noble	false
effect_bundles_localised_description_derpy_gg_rank_daemonsmiths_3_hef	Rank 3 of 5 with The Loremasters, reached at 300 reputation. +6% research rate, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_daemonsmiths_4_hef	The Loremasters - Prince	false
effect_bundles_localised_description_derpy_gg_rank_daemonsmiths_4_hef	Rank 4 of 5 with The Loremasters, reached at 700 reputation. +10% research rate, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_daemonsmiths_5_hef	The Loremasters - Regent	false
effect_bundles_localised_description_derpy_gg_rank_daemonsmiths_5_hef	Rank 5 of 5 with The Loremasters, reached at 1500 reputation. +15% research rate, for your faction. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_daemonsmiths_hef	The Loremasters - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_daemonsmiths_hef	You hold more reputation with The Loremasters than any other faction in the world. +10% research rate, for your faction, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_guild_name_khanate_hef	The Shadow Warriors	false
derpy_gg_guild_desc_khanate_hef	The scouts of Nagarythe, who fight a secret war nobody else sees. They work for anyone, including against you.||You earn reputation when your heroes succeed at an action, and from their own buildings.||Each rank gives, for every province you own: -3% hero recruitment cost at 100 reputation / -6% hero recruitment cost at 300 reputation / -10% hero recruitment cost at 700 reputation / -15% hero recruitment cost at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_khanate_2_hef	The Shadow Warriors - Warden	false
effect_bundles_localised_description_derpy_gg_rank_khanate_2_hef	Rank 2 of 5 with The Shadow Warriors, reached at 100 reputation. -3% hero recruitment cost, for every province you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_khanate_3_hef	The Shadow Warriors - Noble	false
effect_bundles_localised_description_derpy_gg_rank_khanate_3_hef	Rank 3 of 5 with The Shadow Warriors, reached at 300 reputation. -6% hero recruitment cost, for every province you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_khanate_4_hef	The Shadow Warriors - Prince	false
effect_bundles_localised_description_derpy_gg_rank_khanate_4_hef	Rank 4 of 5 with The Shadow Warriors, reached at 700 reputation. -10% hero recruitment cost, for every province you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_khanate_5_hef	The Shadow Warriors - Regent	false
effect_bundles_localised_description_derpy_gg_rank_khanate_5_hef	Rank 5 of 5 with The Shadow Warriors, reached at 1500 reputation. -15% hero recruitment cost, for every province you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_khanate_hef	The Shadow Warriors - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_khanate_hef	You hold more reputation with The Shadow Warriors than any other faction in the world. -10% hero recruitment cost, for every province you own, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_guild_name_overseers_hef	The Ulthuan Masons	false
derpy_gg_guild_desc_overseers_hef	The masons who raise every tower and sea wall in Ulthuan, and who know where each one is weak.||You earn reputation when a settlement grows a level, and from any building no other guild claims.||Each rank gives, for every region you own: -3% building construction cost at 100 reputation / -6% building construction cost at 300 reputation / -10% building construction cost at 700 reputation / -15% building construction cost at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_overseers_2_hef	The Ulthuan Masons - Warden	false
effect_bundles_localised_description_derpy_gg_rank_overseers_2_hef	Rank 2 of 5 with The Ulthuan Masons, reached at 100 reputation. -3% building construction cost, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_overseers_3_hef	The Ulthuan Masons - Noble	false
effect_bundles_localised_description_derpy_gg_rank_overseers_3_hef	Rank 3 of 5 with The Ulthuan Masons, reached at 300 reputation. -6% building construction cost, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_overseers_4_hef	The Ulthuan Masons - Prince	false
effect_bundles_localised_description_derpy_gg_rank_overseers_4_hef	Rank 4 of 5 with The Ulthuan Masons, reached at 700 reputation. -10% building construction cost, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_overseers_5_hef	The Ulthuan Masons - Regent	false
effect_bundles_localised_description_derpy_gg_rank_overseers_5_hef	Rank 5 of 5 with The Ulthuan Masons, reached at 1500 reputation. -15% building construction cost, for every region you own. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_overseers_hef	The Ulthuan Masons - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_overseers_hef	You hold more reputation with The Ulthuan Masons than any other faction in the world. -10% building construction cost, for every region you own, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_guild_name_slavers_hef	The Ellyrian Reavers	false
derpy_gg_guild_desc_slavers_hef	The riders of Ellyrion, who range far past the borders and bring back what they find. Their pay is what they carry home.||You earn reputation from settlements you sack - more from those you raze - and from their own buildings.||Each rank gives, for every army: +3% income from sacking and razing at 100 reputation / +6% income from sacking and razing at 300 reputation / +10% income from sacking and razing at 700 reputation / +15% income from sacking and razing at 1500 reputation.	false
effect_bundles_localised_title_derpy_gg_rank_slavers_2_hef	The Ellyrian Reavers - Warden	false
effect_bundles_localised_description_derpy_gg_rank_slavers_2_hef	Rank 2 of 5 with The Ellyrian Reavers, reached at 100 reputation. +3% income from sacking and razing, for every army. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_slavers_3_hef	The Ellyrian Reavers - Noble	false
effect_bundles_localised_description_derpy_gg_rank_slavers_3_hef	Rank 3 of 5 with The Ellyrian Reavers, reached at 300 reputation. +6% income from sacking and razing, for every army. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_slavers_4_hef	The Ellyrian Reavers - Prince	false
effect_bundles_localised_description_derpy_gg_rank_slavers_4_hef	Rank 4 of 5 with The Ellyrian Reavers, reached at 700 reputation. +10% income from sacking and razing, for every army. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_rank_slavers_5_hef	The Ellyrian Reavers - Regent	false
effect_bundles_localised_description_derpy_gg_rank_slavers_5_hef	Rank 5 of 5 with The Ellyrian Reavers, reached at 1500 reputation. +15% income from sacking and razing, for every army. This lasts as long as the rank does.	false
effect_bundles_localised_title_derpy_gg_lead_slavers_hef	The Ellyrian Reavers - Foremost	false
effect_bundles_localised_description_derpy_gg_lead_slavers_hef	You hold more reputation with The Ellyrian Reavers than any other faction in the world. +10% income from sacking and razing, for every army, on top of whatever your rank already pays - and their greatest service is open to you alone. This lasts only while you lead them.	false
derpy_gg_service_name_caravan_levy_hef	Lothern Tolls	false
derpy_gg_service_desc_caravan_levy_hef	The Lothern Merchants collect on every ship that docks. Adds 2,500 gold to your treasury at once.||Costs 50 favour. Cooldown 8 turns. Needs rank 2, Warden.	false
derpy_gg_service_name_writ_monopoly_hef	The Phoenix Charter	false
derpy_gg_service_desc_writ_monopoly_hef	+32% income from all buildings, for every region you own, for 10 turns.||Costs 150 favour. Cooldown 12 turns. Needs rank 3, Noble.	false
effect_bundles_localised_title_derpy_gg_svc_writ_monopoly_hef	The Phoenix Charter	false
effect_bundles_localised_description_derpy_gg_svc_writ_monopoly_hef	Bought from The Lothern Merchants with favour. +32% income from all buildings, for every region you own. Runs for 10 turns.	false
derpy_gg_service_name_long_ledger_hef	The Sea Lanes	false
derpy_gg_service_desc_long_ledger_hef	+45% income from all buildings, for every region you own, for 15 turns.||Costs 400 favour. Cooldown 20 turns. Needs rank 4, Prince. Only the faction that leads The Lothern Merchants may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_long_ledger_hef	The Sea Lanes	false
effect_bundles_localised_description_derpy_gg_svc_long_ledger_hef	Bought from The Lothern Merchants with favour. +45% income from all buildings, for every region you own. Runs for 15 turns.	false
derpy_gg_service_name_oathbound_draft_hef	Call the Citizen Levy	false
derpy_gg_service_desc_oathbound_draft_hef	+20% replenishment rate, for every army, for 5 turns.||Costs 50 favour. Cooldown 6 turns. Needs rank 2, Warden.	false
effect_bundles_localised_title_derpy_gg_svc_oathbound_draft_hef	Call the Citizen Levy	false
effect_bundles_localised_description_derpy_gg_svc_oathbound_draft_hef	Bought from The Swordmasters with favour. +20% replenishment rate, for every army. Runs for 5 turns.	false
derpy_gg_service_name_hire_immortals_hef	Hire the Swordmasters	false
derpy_gg_service_desc_hire_immortals_hef	A company already sworn and already armed. Adds one unit of Swordmasters of Hoeth to an army of your choosing.||Costs 150 favour. Cooldown 10 turns. Needs rank 3, Noble.	false
derpy_gg_service_name_astragoths_levy_hef	Summons of the Throne	false
derpy_gg_service_desc_astragoths_levy_hef	+45% replenishment rate, for every army, for 10 turns.||Costs 400 favour. Cooldown 15 turns. Needs rank 4, Prince. Only the faction that leads The Swordmasters may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_astragoths_levy_hef	Summons of the Throne	false
effect_bundles_localised_description_derpy_gg_svc_astragoths_levy_hef	Bought from The Swordmasters with favour. +45% replenishment rate, for every army. Runs for 10 turns.	false
derpy_gg_service_name_forge_rite_hef	Lessons of Hoeth	false
derpy_gg_service_desc_forge_rite_hef	+20% research rate, for your faction, for 8 turns.||Costs 50 favour. Cooldown 8 turns. Needs rank 2, Warden.	false
effect_bundles_localised_title_derpy_gg_svc_forge_rite_hef	Lessons of Hoeth	false
effect_bundles_localised_description_derpy_gg_svc_forge_rite_hef	Bought from The Loremasters with favour. +20% research rate, for your faction. Runs for 8 turns.	false
derpy_gg_service_name_bound_blueprint_hef	From the White Tower	false
derpy_gg_service_desc_bound_blueprint_hef	The Loremasters hand over work already done. Completes the technology you are currently researching, at once.||Costs 150 favour. Cooldown 14 turns. Needs rank 3, Noble.	false
derpy_gg_service_name_bound_ordnance_hef	The Loremasters' Gift	false
derpy_gg_service_desc_bound_ordnance_hef	+45% research rate, for your faction, for 10 turns.||Costs 400 favour. Cooldown 15 turns. Needs rank 4, Prince. Only the faction that leads The Loremasters may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_bound_ordnance_hef	The Loremasters' Gift	false
effect_bundles_localised_description_derpy_gg_svc_bound_ordnance_hef	Bought from The Loremasters with favour. +45% research rate, for your faction. Runs for 10 turns.	false
derpy_gg_service_name_hobgoblin_eyes_hef	Eyes of Nagarythe	false
derpy_gg_service_desc_hobgoblin_eyes_hef	The Shadow Warriors share what they have seen. Reveals one region through the shroud, permanently.||Costs 50 favour. Cooldown 6 turns. Needs rank 2, Warden.	false
derpy_gg_service_name_knife_in_dark_hef	An Arrow from Shadow	false
derpy_gg_service_desc_knife_in_dark_hef	-32% hero recruitment cost, for every province you own, for 8 turns.||Costs 150 favour. Cooldown 10 turns. Needs rank 3, Noble.	false
effect_bundles_localised_title_derpy_gg_svc_knife_in_dark_hef	An Arrow from Shadow	false
effect_bundles_localised_description_derpy_gg_svc_knife_in_dark_hef	Bought from The Shadow Warriors with favour. -32% hero recruitment cost, for every province you own. Runs for 8 turns.	false
derpy_gg_service_name_khans_price_hef	Whispers at Court	false
derpy_gg_service_desc_khans_price_hef	Inflicts +45% hero recruitment cost on a faction you are at war with, across their provinces, for 10 turns. You gain nothing directly - they simply pay more.||Costs 400 favour. Cooldown 18 turns. Needs rank 4, Prince. Only the faction that leads The Shadow Warriors may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_khans_price_hef	Whispers at Court	false
effect_bundles_localised_description_derpy_gg_svc_khans_price_hef	Inflicted by The Shadow Warriors, bought with favour. +45% hero recruitment cost, across their provinces. Runs for 10 turns.	false
derpy_gg_service_name_lash_the_gangs_hef	Citizen Labour	false
derpy_gg_service_desc_lash_the_gangs_hef	-20% building construction cost, for every region you own, for 6 turns.||Costs 50 favour. Cooldown 6 turns. Needs rank 2, Warden.	false
effect_bundles_localised_title_derpy_gg_svc_lash_the_gangs_hef	Citizen Labour	false
effect_bundles_localised_description_derpy_gg_svc_lash_the_gangs_hef	Bought from The Ulthuan Masons with favour. -20% building construction cost, for every region you own. Runs for 6 turns.	false
derpy_gg_service_name_raise_ziggurat_hef	Raise the Spire	false
derpy_gg_service_desc_raise_ziggurat_hef	The Ulthuan Masons work through the night. Upgrades one of your buildings to its next level at once, and free.||Costs 150 favour. Cooldown 12 turns. Needs rank 3, Noble.	false
derpy_gg_service_name_works_of_zharr_hef	Works of Ulthuan	false
derpy_gg_service_desc_works_of_zharr_hef	-45% building construction cost, for every region you own, for 12 turns.||Costs 400 favour. Cooldown 15 turns. Needs rank 4, Prince. Only the faction that leads The Ulthuan Masons may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_works_of_zharr_hef	Works of Ulthuan	false
effect_bundles_localised_description_derpy_gg_svc_works_of_zharr_hef	Bought from The Ulthuan Masons with favour. -45% building construction cost, for every region you own. Runs for 12 turns.	false
derpy_gg_service_name_coffle_drive_hef	Reaver Raids	false
derpy_gg_service_desc_coffle_drive_hef	+20% income from sacking and razing, for every army, for 8 turns.||Costs 50 favour. Cooldown 8 turns. Needs rank 2, Warden.	false
effect_bundles_localised_title_derpy_gg_svc_coffle_drive_hef	Reaver Raids	false
effect_bundles_localised_description_derpy_gg_svc_coffle_drive_hef	Bought from The Ellyrian Reavers with favour. +20% income from sacking and razing, for every army. Runs for 8 turns.	false
derpy_gg_service_name_slave_tithe_hef	The Reavers' Share	false
derpy_gg_service_desc_slave_tithe_hef	The Ellyrian Reavers send back your share of the take. Adds 3,000 gold to your treasury.||Costs 150 favour. Cooldown 10 turns. Needs rank 3, Noble.	false
derpy_gg_service_name_great_coffle_hef	Ulthuan's Vengeance	false
derpy_gg_service_desc_great_coffle_hef	+45% income from sacking and razing, for every army, for 12 turns.||Costs 400 favour. Cooldown 18 turns. Needs rank 4, Prince. Only the faction that leads The Ellyrian Reavers may buy it.	false
effect_bundles_localised_title_derpy_gg_svc_great_coffle_hef	Ulthuan's Vengeance	false
effect_bundles_localised_description_derpy_gg_svc_great_coffle_hef	Bought from The Ellyrian Reavers with favour. +45% income from sacking and razing, for every army. Runs for 12 turns.	false
derpy_gg_panel_title_hef	The Great Guilds	false
derpy_gg_favour_hef	Favour	false
derpy_gg_reputation_hef	Reputation	false
derpy_gg_you_hef	You	false
derpy_gg_earned_now_hef	Reputation this turn:	false
derpy_gg_earned_last_hef	Last turn:	false
derpy_gg_earned_none_hef	none	false
derpy_gg_earned_more_hef	and more	false
derpy_gg_earned_held_hef	over this turn's limit, not paid	false
derpy_gg_earned_limit_hef	The most this guild pays you in one turn:	false
derpy_gg_earned_no_limit_hef	This guild has no limit per turn.	false
derpy_gg_earned_help_hef	Bounties and paid demands always pay in full.	false
derpy_gg_src_income_hef	income	false
derpy_gg_src_battles_hef	battles	false
derpy_gg_src_research_hef	research	false
derpy_gg_src_agents_hef	hero actions	false
derpy_gg_src_buildings_hef	buildings	false
derpy_gg_src_settlements_hef	settlements taken	false
derpy_gg_src_missions_hef	missions	false
derpy_gg_src_bounties_hef	bounties	false
derpy_gg_src_demands_hef	demands paid	false
derpy_gg_src_other_hef	other	false
derpy_gg_src_withheld_hef	Over the limit, not paid:	false
derpy_gg_standing_help_hef	REPUTATION sets your rank, and it can fall. FAVOUR is earned alongside it and is what you spend - spending it never costs you rank.||Citizen 0 / Warden 100 / Noble 300 / Prince 700 / Regent 1500||Help tab: the full rules.	false
derpy_gg_cost_label_hef	Favour cost	false
derpy_gg_tab_guilds_hef	Guilds	false
derpy_gg_tab_stand_hef	Leaderboard	false
derpy_gg_tab_bounty_hef	Bounties	false
derpy_gg_tab_help_hef	Help	false
derpy_gg_tab_log_hef	Log	false
derpy_gg_hdr_log_hef	What has happened, newest first.	false
derpy_gg_log_help_hef	Every rank you gain or lose, every service you buy, every service your rivals buy or use against you, and every guild lead that changes hands. The most recent entries are kept.	false
derpy_gg_log_empty_hef	Nothing yet. Ranks gained and lost, services bought and leads changing hands are recorded here.	false
derpy_gg_log_turn_hef	Turn	false
derpy_gg_log_rose_hef	you rose to	false
derpy_gg_log_fell_hef	you fell to	false
derpy_gg_log_bought_hef	you bought	false
derpy_gg_log_ai_bought_hef	bought	false
derpy_gg_log_hit_hef	was used against you by	false
derpy_gg_log_lead_won_hef	you took the lead	false
derpy_gg_log_lead_lost_hef	you lost the lead to	false
derpy_gg_log_from_hef	from	false
derpy_gg_take_hef	Take	false
derpy_gg_bounty_none_hef	No bounty on offer	false
derpy_gg_bounty_taken_hef	Taken	false
derpy_gg_bounty_pays_hef	Pays	false
derpy_gg_bounty_turns_hef	turns left	false
derpy_gg_bounty_lord_hef	Their general	false
derpy_gg_leader_hef	Leader	false
derpy_gg_nobody_hef	Nobody yet	false
derpy_gg_hdr_stand_hef	Hover a row for the full table.	false
derpy_gg_hdr_bounty_hef	Three offers, drawn from every guild.	false
derpy_gg_hdr_help_hef	How the Great Guilds work.	false
derpy_gg_rival_hef	Rival:	false
derpy_gg_bounty_routine_hef	Routine	false
derpy_gg_bounty_hard_hef	Hard	false
derpy_gg_bounty_grim_hef	Grim	false
derpy_gg_cost_base_hef	base	false
derpy_gg_cost_loyal_hef	The guild knows you, and charges less.	false
